elev_ft_NAVD88,area_ft2,volume_ft3
4177.66,7917384619,31440404425
4177.67,7922918615,31517748382
4177.68,7929036553,31599018997
4177.69,7934532067,31676476616
4177.7,7940487470,31757865911
4177.71,7946042185,31835435626
4177.72,7952077779,31916943037
4177.73,7957719683,31994626247
4177.74,7963716795,32076253150
4177.75,7969416555,32154050142
4177.76,7975182244,32231903214
4177.77,7981214877,32313709084
4177.78,7987454178,32391679478
4177.79,7993473357,32473611534
4177.8,7999321389,32551699746
4177.81,8005277061,32633752964
4177.82,8011124824,32711956374
4177.83,8017252449,32794131288
4177.84,8023255751,32872452210
4177.85,8029299956,32954751313
4177.86,8035179204,33033189230
4177.87,8041444338,33115611174
4177.88,8047848865,33194170285
4177.89,8054008243,33276722071
4177.9,8060161164,33355402539
4177.91,8066392122,33438081035
4177.92,8072740139,33516883259
4177.93,8079432869,33599692566
4177.94,8086564498,33678626163
4177.95,8093328001,33761578652
4177.96,8099838014,33840644521
4177.97,8107124374,33923734640
4177.98,8113844283,34002937636
4177.99,8120894106,34086170949
4178,8127593564,34165508365
4178.01,8134426764,34244911444
4178.02,8142016666,34328358343
4178.03,8149790362,34407906513
4178.04,8158462037,34491518491
4178.05,8166114101,34571227296
4178.06,8173955610,34654999650
4178.07,8182031772,34734862959
4178.08,8189644817,34818797468
4178.09,8198816207,34898816904
4178.1,8207137786,34982929210
4178.11,8215029078,35063113220
4178.12,8223606300,35147392189
4178.13,8231614380,35227738558
4178.14,8239243571,35312181923
4178.15,8246950799,35392678683
4178.16,8254908289,35477281276
4178.17,8262896456,35557932700
4178.18,8270170707,35642695245
4178.19,8277966200,35723495663
4178.2,8285160798,35808411852
4178.21,8292825509,35889356360
4178.22,8300420794,35974428380
4178.23,8307024722,36055517640
4178.24,8314482228,36140732620
4178.25,8321227701,36221960658
4178.26,8327475613,36303251540
4178.27,8334379585,36388674022
4178.28,8340425943,36470092998
4178.29,8347002154,36555646929
4178.3,8353020256,36637188582
4178.31,8359646520,36722872313
4178.32,8365144994,36804535293
4178.33,8371125961,36890339644
4178.34,8376688212,36972114685
4178.35,8383041879,37058039082
4178.36,8388847394,37139931746
4178.37,8394702961,37225978816
4178.38,8399932338,37307982840
4178.39,8405399597,37394141251
4178.4,8410866587,37476250051
4178.41,8416468395,37562521496
4178.42,8421524473,37644736915
4178.43,8427025639,37731117167
4178.44,8431927254,37813434732
4178.45,8437278533,37899920900
4178.46,8442151086,37982338724
4178.47,8447509091,38068929580
