elev_ft_NAVD88,area_ft2,volume_ft3
4178.9,12755634799,59578187967
4178.91,12766360229,59709036188
4178.92,12776388964,59833756271
4178.93,12787037970,59964817274
4178.94,12796101452,60089733858
4178.95,12805825837,60220993668
4178.96,12815533539,60346093877
4178.97,12825831641,60477554800
4178.98,12834956746,60602850187
4178.99,12844754327,60734507454
4179,12854641786,60859989627
4179.01,12864679401,60985570314
4179.02,12874560940,61117532373
4179.03,12884793382,61243307366
4179.04,12897021185,61375487222
4179.05,12907979653,61501486395
4179.06,12919681907,61633900551
4179.07,12931852661,61760125018
4179.08,12945240005,61892790845
4179.09,12958511099,62019273196
4179.1,12971706846,62152211831
4179.11,12984057357,62278945068
4179.12,12998503870,62412154254
4179.13,13012812875,62539158169
4179.14,13027716585,62672660576
4179.15,13042065416,62799952510
