date,north_area_ft2,south_area_ft2,north_volume_ft3,south_volume_ft3
2015-11-17,10073602995.414751,17636798826.000877,125872351705.59367,263406736998.5065
2015-11-18,10079558709.25622,17632162061.499886,126073607939.2031,263229580670.26096
2015-11-19,10067505992.159132,17622387274.14225,125670607939.2031,262876883431.93253
2015-11-20,10088721375.63578,17662307445.758636,126375632873.60066,264289605046.2589
2015-11-21,10073602995.414751,17617934812.103405,125872351705.59367,262701341805.16187
2015-11-22,10076534679.75956,17627365678.90653,125971889107.20067,263054010379.18692
2015-11-23,10088721375.63578,17632162061.499886,126375632873.60066,263229580670.26096
2015-11-24,10091948334.538906,17632162061.499886,126477607939.2031,263229580670.26096
2015-11-25,10094934428.468437,17632162061.499886,126577632873.59398,263229580670.26096
2015-11-26,10085766446.57113,17617934812.103405,126275607939.19373,262701341805.16187
2015-11-27,10085766446.57113,17589920895.29637,126275607939.19373,261643674467.74835
2015-11-28,10091948334.538906,17622387274.14225,126477607939.2031,262876883431.93253
2015-11-29,10082665154.483763,17632162061.499886,126173632873.59398,263229580670.26096
2015-11-30,10073602995.414751,17613154651.486664,125872351705.59367,262524242701.12024
2015-12-01,10073602995.414751,17617934812.103405,125872351705.59367,262701341805.16187
2015-12-02,10073602995.414751,17617934812.103405,125872351705.59367,262701341805.16187
2015-12-03,10073602995.414751,17622387274.14225,125872351705.59367,262876883431.93253
2015-12-04,10076534679.75956,17617934812.103405,125971889107.20067,262701341805.16187
2015-12-05,10070544871.796148,17622387274.14225,125769889107.19403,262876883431.93253
2015-12-06,10070544871.796148,17627365678.90653,125769889107.19403,263054010379.18692
2015-12-07,10067505992.159132,17622387274.14225,125670607939.2031,262876883431.93253
2015-12-08,10070544871.796148,17632162061.499886,125769889107.19403,263229580670.26096
2015-12-09,10073602995.414751,17636798826.000877,125872351705.59367,263406736998.5065
2015-12-10,10064513119.109734,17642497461.593086,125568889107.20067,263582335723.76904
2015-12-11,10076534679.75956,17647889936.422867,125971889107.20067,263759521394.17905
2015-12-12,10079558709.25622,17657152682.50845,126073607939.2031,264113363056.98126
2015-12-13,10061602688.762238,17652466156.36073,125469351705.59367,263935735379.66577
2015-12-14,10085766446.57113,17706932198.752457,126275607939.19373,265878633096.19214
2015-12-15,10097766088.093956,17758514788.55541,126675889107.19403,267652998460.01776
2015-12-16,10091948334.538906,17687052963.558125,126477607939.2031,265174810913.48477
2015-12-17,10073602995.414751,17692298589.930187,125872351705.59367,265350963699.01324
2015-12-18,10076534679.75956,17682239252.262474,125971889107.20067,264996926852.67996
2015-12-19,10079558709.25622,17692298589.930187,126073607939.2031,265350963699.01324
2015-12-20,10082665154.483763,17692298589.930187,126173632873.59398,265350963699.01324
2015-12-21,10055514597.703531,17662307445.758636,125267607939.2031,264289605046.2589
2015-12-22,10094934428.468437,17717506100.911446,126577632873.59398,266232805423.7373
2015-12-23,10142629726.362982,17795281446.96475,128197351705.60312,268899596666.32425
2015-12-24,10088721375.63578,17712331513.67263,126375632873.60066,266056413331.906
2015-12-25,10139688294.613235,17837896787.454002,128094632873.60066,270321068593.8817
2015-12-26,10145515823.407763,17784547786.15134,128297632873.59398,268543448003.61176
2015-12-27,10088721375.63578,17737703648.179756,126375632873.60066,266942302693.2684
2015-12-28,10088721375.63578,17743084102.81936,126375632873.60066,267120744904.8683
2015-12-29,10085766446.57113,17737703648.179756,126275607939.19373,266942302693.2684
2015-12-30,10079558709.25622,17748279234.087307,126073607939.2031,267297625935.29996
2015-12-31,10097766088.093956,17768703002.58299,126675889107.19403,268009009097.0999
2016-01-01,10094934428.468437,17748279234.087307,126577632873.59398,267297625935.29996
2016-01-02,10088721375.63578,17748279234.087307,126375632873.60066,267297625935.29996
2016-01-03,10085766446.57113,17753173449.052513,126275607939.19373,267476093310.9892
2016-01-04,10085766446.57113,17763808464.916824,126275607939.19373,267831491470.40707
2016-01-05,10085766446.57113,17768703002.58299,126275607939.19373,268009009097.0999
2016-01-06,10088721375.63578,17773688165.067856,126375632873.60066,268187355964.24234
2016-01-07,10106904023.971968,17805831784.152817,126980607939.19373,269255633711.52115
2016-01-08,10133887112.93096,17853693948.523357,127891632873.59398,270857652689.8773
2016-01-09,10115948582.22522,17805831784.152817,127283632873.60066,269255633711.52115
2016-01-10,10109945708.309326,17816923481.29721,127080632873.59398,269612315704.46796
2016-01-11,10100921276.800371,17805831784.152817,126778351705.59367,269255633711.52115
2016-01-12,10097766088.093956,17805831784.152817,126675889107.19403,269255633711.52115
2016-01-13,10094934428.468437,17816923481.29721,126577632873.59398,269612315704.46796
2016-01-14,10091948334.538906,17811416777.347607,126477607939.2031,269433265122.94803
2016-01-15,10094934428.468437,17827532178.92262,126577632873.59398,269964271335.9354
2016-01-16,10088721375.63578,17832933119.509735,126375632873.60066,270143365035.26282
2016-01-17,10094934428.468437,17832933119.509735,126577632873.59398,270143365035.26282
2016-01-18,10097766088.093956,17848367857.33605,126675889107.19403,270677919050.8105
2016-01-19,10085766446.57113,17864267628.33995,126275607939.19373,271215581232.59515
2016-01-20,10122006876.483727,17880204176.8911,127485632873.59398,271751366345.77136
2016-01-21,10113027141.814205,17848367857.33605,127183351705.59367,270677919050.8105
2016-01-22,10115948582.22522,17853693948.523357,127283632873.60066,270857652689.8773
2016-01-23,10113027141.814205,17869702356.431343,127183351705.59367,271393776586.4918
2016-01-24,10125079871.838467,17901696874.98672,127588351705.59367,272467518480.49112
2016-01-25,10128001477.67634,17907466080.50654,127688632873.60066,272647790191.8882
2016-01-26,10125079871.838467,17890685332.885307,127588351705.59367,272109418787.3823
2016-01-27,10125079871.838467,17890685332.885307,127588351705.59367,272109418787.3823
2016-01-28,10113027141.814205,17895851556.64104,127183351705.59367,272289078970.52145
2016-01-29,10113027141.814205,17907466080.50654,127183351705.59367,272647790191.8882
2016-01-30,10136785487.704594,17969036516.856964,127994351705.59367,274437781764.41843
2016-01-31,10145515823.407763,17962938133.819485,128297632873.59398,274262763606.81546
2016-02-01,10266146845.307514,18216452407.82025,131052120406.40068,280408664629.3375
2016-02-02,10133887112.93096,17962938133.819485,127891632873.59398,274262763606.81546
2016-02-03,10131057171.507973,17943570423.33835,127791351705.60312,273724047100.41437
2016-02-04,10128001477.67634,17949566927.025166,127688632873.60066,273902828058.42783
2016-02-05,10128001477.67634,17949566927.025166,127688632873.60066,273902828058.42783
2016-02-06,10128001477.67634,17949566927.025166,127688632873.60066,273902828058.42783
2016-02-07,10131057171.507973,17962938133.819485,127791351705.60312,274262763606.81546
2016-02-08,10128001477.67634,17969036516.856964,127688632873.60066,274437781764.41843
2016-02-09,10133887112.93096,17982386014.6399,127891632873.59398,274797792975.75153
2016-02-10,10128001477.67634,17989303122.887512,127688632873.60066,274978815139.814
2016-02-11,10131057171.507973,17989303122.887512,127791351705.60312,274978815139.814
2016-02-12,10128001477.67634,17995843131.442665,127688632873.60066,275158271042.8997
2016-02-13,10131057171.507973,18010471789.450172,127791351705.60312,275518388857.84393
2016-02-14,10122006876.483727,18010471789.450172,127485632873.59398,275518388857.84393
2016-02-15,10142629726.362982,18032289570.07591,128197351705.60312,276060499306.55084
2016-02-16,10133887112.93096,18024896455.744778,127891632873.59398,275878977779.89856
2016-02-17,10128001477.67634,18024896455.744778,127688632873.60066,275878977779.89856
2016-02-18,10125079871.838467,17962938133.819485,127588351705.59367,274262763606.81546
2016-02-19,10136785487.704594,18084069784.928535,127994351705.59367,277324980945.6939
2016-02-20,10157600212.513186,18129996680.0709,128703632873.59398,278411987020.003
2016-02-21,10148505557.60059,18137247235.782555,128400351705.59367,278594344778.80133
2016-02-22,10157600212.513186,18184319821.094322,128703632873.59398,279679745486.42194
2016-02-23,10151526894.382692,18241940782.99028,128500632873.60066,280956865420.8195
2016-02-24,10139688294.613235,18208780728.901794,128094632873.60066,280227281553.25903
2016-02-25,10145515823.407763,18233923952.81964,128297632873.59398,280773833755.03485
2016-02-26,10145515823.407763,18249928878.75526,128297632873.59398,281138505387.4908
2016-02-27,10148505557.60059,18312405345.62341,128400351705.59367,282420454878.4645
2016-02-28,10142629726.362982,18294760198.35241,128197351705.60312,282053874490.87103
2016-02-29,10142629726.362982,18302988485.16321,128197351705.60312,282236067721.4355
2016-03-01,10136785487.704594,18312405345.62341,127994351705.59367,282420454878.4645
2016-03-02,10136785487.704594,18348506000.39734,127994351705.59367,283154144648.09894
2016-03-03,10139688294.613235,18338622543.123398,128094632873.60066,282969832770.163
2016-03-04,10145515823.407763,18358022284.80592,128297632873.59398,283337066475.27454
2016-03-05,10133887112.93096,18366504185.35411,127891632873.59398,283516604522.1157
2016-03-06,10133887112.93096,18366504185.35411,127891632873.59398,283516604522.1157
2016-03-07,10151526894.382692,18415531957.690907,128500632873.60066,284437520652.62445
2016-03-08,10154631413.409502,18415531957.690907,128603351705.60312,284437520652.62445
2016-03-09,10151526894.382692,18475779726.81744,128500632873.60066,285545725498.1277
2016-03-10,10136785487.704594,18424736161.690826,127994351705.59367,284621027440.15173
2016-03-11,10142629726.362982,18415531957.690907,128197351705.60312,284437520652.62445
2016-03-12,10165980636.180351,18475779726.81744,128806351705.59367,285545725498.1277
2016-03-13,10145515823.407763,18455162371.6251,128297632873.59398,285175882708.07666
2016-03-14,10188292997.83166,18591179551.210224,129414376640.00067,287585289498.9976
2016-03-15,10165980636.180351,18549935450.404984,128806351705.59367,286841970392.0309
2016-03-16,10157600212.513186,18486363380.42894,128703632873.59398,285729981493.2831
2016-03-17,10165980636.180351,18539217576.170616,128806351705.59367,286656949247.78455
2016-03-18,10174034666.06076,18549935450.404984,129010351705.60312,286841970392.0309
2016-03-19,10157600212.513186,18539217576.170616,128703632873.59398,286656949247.78455
2016-03-20,10151526894.382692,18539217576.170616,128500632873.60066,286656949247.78455
2016-03-21,10145515823.407763,18549935450.404984,128297632873.59398,286841970392.0309
2016-03-22,10157600212.513186,18695722455.74369,128703632873.59398,289447575850.3132
2016-03-23,10139688294.613235,18685426631.914707,128094632873.60066,289259677472.67865
2016-03-24,10136785487.704594,18591179551.210224,127994351705.59367,287585289498.9976
2016-03-25,10145515823.407763,18674470642.464054,128297632873.59398,289073407877.34607
2016-03-26,10151526894.382692,18685426631.914707,128500632873.60066,289259677472.67865
2016-03-27,10128001477.67634,18580653651.83,127688632873.60066,287400308751.1245
2016-03-28,10192204345.673967,18775803670.935913,129517351705.59367,290759472423.3535
2016-03-29,10151526894.382692,18653350957.79418,128500632873.60066,288699787317.93
2016-03-30,10157600212.513186,18729740504.80907,128703632873.59398,290008871094.9424
2016-03-31,10177359261.82153,18706174499.479668,129110632873.59398,289633910956.7627
2016-04-01,10177359261.82153,18764692515.760822,129110632873.59398,290572502647.21136
2016-04-02,10170781718.976278,18752772182.479355,128907376640.00067,290383801747.907
2016-04-03,10165980636.180351,18752772182.479355,128806351705.59367,290383801747.907
2016-04-04,10174034666.06076,18764692515.760822,129010351705.60312,290572502647.21136
2016-04-05,10177359261.82153,18871572810.875366,129110632873.59398,292267315879.1357
2016-04-06,10174034666.06076,18775803670.935913,129010351705.60312,290759472423.3535
2016-04-07,10165980636.180351,18775803670.935913,128806351705.59367,290759472423.3535
2016-04-08,10165980636.180351,18800433872.64106,128806351705.59367,291135884450.5277
2016-04-09,10139688294.613235,18740526829.742207,128094632873.60066,290197323272.8549
2016-04-10,10151526894.382692,18764692515.760822,128500632873.60066,290572502647.21136
2016-04-11,10165980636.180351,18764692515.760822,128806351705.59367,290572502647.21136
2016-04-12,10157600212.513186,18775803670.935913,128703632873.59398,290759472423.3535
2016-04-13,10145515823.407763,18871572810.875366,128297632873.59398,292267315879.1357
2016-04-14,10157600212.513186,18937936688.531685,128703632873.59398,293208288022.1021
2016-04-15,10230638914.916044,19067324825.02189,130335095472.00316,295301711104.9531
2016-04-16,10266146845.307514,19256978444.378777,131052120406.40068,298364849728.3061
2016-04-17,10180812399.342033,19008672460.215298,129210376639.99391,294347614143.342
2016-04-18,10170781718.976278,18883724844.50026,128907376640.00067,292456823354.7761
2016-04-19,10170781718.976278,18871572810.875366,128907376640.00067,292267315879.1357
2016-04-20,10165980636.180351,18894696126.810383,128806351705.59367,292644765352.01996
2016-04-21,10165980636.180351,18926926127.57698,128806351705.59367,293019574174.40045
2016-04-22,10115948582.22522,18822972820.954002,127283632873.60066,291512284470.55585
2016-04-23,10188292997.83166,18883724844.50026,129414376640.00067,292456823354.7761
2016-04-24,10177359261.82153,18950437997.581833,129110632873.59398,293399051139.88043
2016-04-25,10165980636.180351,18926926127.57698,128806351705.59367,293019574174.40045
2016-04-26,10261772541.387335,19173169882.112675,130950095471.9936,297023350318.594
2016-04-27,10177359261.82153,18984447110.516216,129110632873.59398,293967358005.6701
2016-04-28,10170781718.976278,18962480434.89536,128907376640.00067,293588250152.02435
2016-04-29,10157600212.513186,18996816411.728985,128703632873.59398,294158268745.92676
2016-04-30,10196079227.885115,19090568762.19443,129618376639.99391,295683503273.8922
2016-05-01,10103862851.520294,18973457651.70242,126878632873.60066,293778502869.82544
2016-05-02,10157600212.513186,19031795387.512474,128703632873.59398,294729016763.1709
2016-05-03,10157600212.513186,19031795387.512474,128703632873.59398,294729016763.1709
2016-05-04,10151526894.382692,19043611311.919155,128500632873.60066,294920079366.9954
2016-05-05,10142629726.362982,19019515043.067726,128197351705.60312,294539184747.7
2016-05-06,10115948582.22522,19019515043.067726,127283632873.60066,294539184747.7
2016-05-07,10148505557.60059,19079646519.495445,128400351705.59367,295491870192.38684
2016-05-08,10128001477.67634,19043611311.919155,127688632873.60066,294920079366.9954
2016-05-09,10196079227.885115,19209009189.371956,129618376639.99391,297595054622.19025
2016-05-10,10177359261.82153,19221872388.670246,129110632873.59398,297787739214.1875
2016-05-11,10154631413.409502,19162047965.99941,128603351705.60312,296832446889.7654
2016-05-12,10133887112.93096,19114019404.879086,127891632873.59398,296066039088.58813
2016-05-13,10145515823.407763,19114019404.879086,128297632873.59398,296066039088.58813
2016-05-14,10139688294.613235,19126129312.360016,128094632873.60066,296256774812.83234
2016-05-15,10192204345.673967,19306356907.31803,129517351705.59367,299136958978.8104
2016-05-16,10170781718.976278,19185790352.213497,128907376640.00067,297215904669.48035
2016-05-17,10133887112.93096,19137314223.822243,127891632873.59398,296449157335.03046
2016-05-18,10133887112.93096,19114019404.879086,127891632873.59398,296066039088.58813
2016-05-19,10115948582.22522,19149917797.58343,127283632873.60066,296639975827.3455
2016-05-20,10157600212.513186,19008672460.215298,128703632873.59398,294347614143.342
2016-05-21,10142629726.362982,19067324825.02189,128197351705.60312,295301711104.9531
2016-05-22,10142629726.362982,19162047965.99941,128197351705.60312,296832446889.7654
2016-05-23,10151526894.382692,19162047965.99941,128500632873.60066,296832446889.7654
2016-05-24,10142629726.362982,19173169882.112675,128197351705.60312,297023350318.594
2016-05-25,10151526894.382692,19162047965.99941,128500632873.60066,296832446889.7654
2016-05-26,10148505557.60059,19185790352.213497,128400351705.59367,297215904669.48035
2016-05-27,10145515823.407763,19173169882.112675,128297632873.59398,297023350318.594
2016-05-28,10142629726.362982,19173169882.112675,128197351705.60312,297023350318.594
2016-05-29,10133887112.93096,19149917797.58343,127891632873.59398,296639975827.3455
2016-05-30,10115948582.22522,19149917797.58343,127283632873.60066,296639975827.3455
2016-05-31,10136785487.704594,19185790352.213497,127994351705.59367,297215904669.48035
2016-06-01,10118997746.789179,19162047965.99941,127385607939.2031,296832446889.7654
2016-06-02,10106904023.971968,19137314223.822243,126980607939.19373,296449157335.03046
2016-06-03,10115948582.22522,19149917797.58343,127283632873.60066,296639975827.3455
2016-06-04,10115948582.22522,19137314223.822243,127283632873.60066,296449157335.03046
2016-06-05,10106904023.971968,19149917797.58343,126980607939.19373,296639975827.3455
2016-06-06,10082665154.483763,19101545690.652645,126173632873.59398,295873739053.328
2016-06-07,10109945708.309326,19149917797.58343,127080632873.59398,296639975827.3455
2016-06-08,10085766446.57113,19114019404.879086,126275607939.19373,296066039088.58813
2016-06-09,10094934428.468437,19101545690.652645,126577632873.59398,295873739053.328
2016-06-10,10067505992.159132,19079646519.495445,125670607939.2031,295491870192.38684
2016-06-11,10103862851.520294,19114019404.879086,126878632873.60066,296066039088.58813
2016-06-12,10103862851.520294,19185790352.213497,126878632873.60066,297215904669.48035
2016-06-13,10067505992.159132,19031795387.512474,125670607939.2031,294729016763.1709
2016-06-14,10064513119.109734,19008672460.215298,125568889107.20067,294347614143.342
2016-06-15,10088721375.63578,18937936688.531685,126375632873.60066,293208288022.1021
2016-06-16,10113027141.814205,19101545690.652645,127183351705.59367,295873739053.328
2016-06-17,10076534679.75956,19019515043.067726,125971889107.20067,294539184747.7
2016-06-18,10049368676.753866,18937936688.531685,125066607939.19373,293208288022.1021
2016-06-19,10103862851.520294,19031795387.512474,126878632873.60066,294729016763.1709
2016-06-20,10055514597.703531,18937936688.531685,125267607939.2031,293208288022.1021
2016-06-21,10061602688.762238,18911611639.57245,125469351705.59367,292829488291.9607
2016-06-22,10055514597.703531,18950437997.581833,125267607939.2031,293399051139.88043
2016-06-23,10046346995.20525,18894696126.810383,124964889107.19403,292644765352.01996
2016-06-24,10061602688.762238,18973457651.70242,125469351705.59367,293778502869.82544
2016-06-25,10040308873.80884,18996816411.728985,124763889107.20067,294158268745.92676
2016-06-26,10021549804.573933,18811751533.800804,124160889107.19403,291325158119.8203
2016-06-27,10018385530.185547,18788438330.02114,124063145340.7941,290948249117.8374
2016-06-28,10018385530.185547,18740526829.742207,124063145340.7941,290197323272.8549
2016-06-29,9999844461.195902,18729740504.80907,123462145340.80066,290008871094.9424
2016-06-30,10006121398.603392,18800433872.64106,123662889107.19403,291135884450.5277
2016-07-01,10015361282.568598,18706174499.479668,123964607939.2031,289633910956.7627
2016-07-02,9996556611.998323,18685426631.914707,123363607939.19373,289259677472.67865
2016-07-03,9974585641.288414,18631692882.19639,122662145340.80066,288326881035.65326
2016-07-04,9993468458.925499,18642666049.89704,123262145340.7941,288512606172.5694
2016-07-05,10002992765.987501,18685426631.914707,123563607939.2031,289259677472.67865
2016-07-06,10002992765.987501,18695722455.74369,123563607939.2031,289447575850.3132
2016-07-07,9968336152.49662,18642666049.89704,122463145340.7941,288512606172.5694
2016-07-08,9943085261.02812,18518137150.231846,121665889107.19403,286286341954.9941
2016-07-09,9958908476.213694,18496293654.601097,122164864172.7938,285915682748.718
2016-07-10,9990347225.170622,18653350957.79418,123163607939.2031,288699787317.93
2016-07-11,9943085261.02812,18475779726.81744,121665889107.19403,285545725498.1277
2016-07-12,9926525087.150661,18445562505.94474,121171145340.7941,284990292595.2855
2016-07-13,9933405050.351946,18475779726.81744,121370145340.80066,285545725498.1277
2016-07-14,9919486381.55308,18435362414.327793,120972145340.80066,284806146974.4636
2016-07-15,9904419888.053907,18424736161.690826,120575145340.80066,284621027440.15173
2016-07-16,9922955578.710588,18424736161.690826,121072864172.80307,284621027440.15173
2016-07-17,9887783198.304321,18424736161.690826,120179145340.80066,284621027440.15173
2016-07-18,9838302120.321108,18233923952.81964,118898401574.40065,280773833755.03485
2016-07-19,9845193434.454338,18259127152.38017,119095401574.39415,281322166583.56494
2016-07-20,9856323393.107626,18259127152.38017,119388401574.40065,281322166583.56494
2016-07-21,9863985031.2787,18302988485.16321,119586145340.7941,282236067721.4355
2016-07-22,9838302120.321108,18249928878.75526,118898401574.40065,281138505387.4908
2016-07-23,9863985031.2787,18294760198.35241,119586145340.7941,282053874490.87103
2016-07-24,9852487760.105648,18276169682.32347,119291120406.39384,281687973904.6326
2016-07-25,9845193434.454338,18241940782.99028,119095401574.39415,280956865420.8195
2016-07-26,9838302120.321108,18216452407.82025,118898401574.40065,280408664629.3375
2016-07-27,9817708492.266033,18216452407.82025,118308401574.39415,280408664629.3375
2016-07-28,9834790296.853865,18208780728.901794,118801120406.39384,280227281553.25903
2016-07-29,9817708492.266033,18191931507.84092,118308401574.39415,279862822526.99817
2016-07-30,9808098346.628775,18184319821.094322,118014376639.99391,279679745486.42194
2016-07-31,9801756783.257652,18129996680.0709,117818120406.40303,278411987020.003
2016-08-01,9801756783.257652,18137247235.782555,117818120406.40303,278594344778.80133
2016-08-02,9792586903.93653,18114012819.03295,117522657807.99422,278048911313.1156
2016-08-03,9811219014.943724,18137247235.782555,118111401574.40065,278594344778.80133
2016-08-04,9795689415.879066,18122128885.50886,117622120406.39384,278231229976.53955
2016-08-05,9769572114.576555,18053903904.42752,116739657807.99422,276601342981.26227
2016-08-06,9743011544.609108,18017265816.811554,115766376640.003,275699293994.8073
2016-08-07,9735115132.546724,17975334240.812458,115472657807.99422,274618363047.56973
2016-08-08,9756194557.861914,18017265816.811554,116253401574.39415,275699293994.8073
2016-08-09,9769572114.576555,18003205646.102146,116739657807.99422,275338733354.22504
2016-08-10,9769572114.576555,18010471789.450172,116739657807.99422,275518388857.84393
2016-08-11,9716532335.61304,17943570423.33835,114792632873.59398,273724047100.41437
2016-08-12,9713716339.110893,17943570423.33835,114694657807.99422,273724047100.41437
2016-08-13,9711053054.449709,17925054244.676872,114598376639.99391,273184866991.17157
2016-08-14,9695529695.999733,17907466080.50654,114016657808.00064,272647790191.8882
2016-08-15,9708328115.18004,17895851556.64104,114499657808.00064,272289078970.52145
2016-08-16,9708328115.18004,17895851556.64104,114499657808.00064,272289078970.52145
2016-08-17,9705757609.3838,17885583823.599728,114403632873.59398,271931003254.8683
2016-08-18,9693025661.348734,17880204176.8911,113920632873.59398,271751366345.77136
2016-08-19,9705757609.3838,17874701967.42124,114403632873.59398,271572975093.04108
2016-08-20,9690465310.295013,17880204176.8911,113822657807.99422,271751366345.77136
2016-08-21,9690465310.295013,17848367857.33605,113822657807.99422,270677919050.8105
2016-08-22,9690465310.295013,17848367857.33605,113822657807.99422,270677919050.8105
2016-08-23,9690465310.295013,17848367857.33605,113822657807.99422,270677919050.8105
2016-08-24,9685450119.303436,17848367857.33605,113628657808.00064,270677919050.8105
2016-08-25,9671203043.05325,17821985046.042694,113047657807.99422,269789977038.65424
2016-08-26,9656757532.735113,17800710691.55789,112466914041.60063,269077027236.56937
2016-08-27,9640727334.468102,17784547786.15134,111887657807.99422,268543448003.61176
2016-08-28,9640727334.468102,17784547786.15134,111887657807.99422,268543448003.61176
2016-08-29,9666435082.320406,17784547786.15134,112853914041.60063,268543448003.61176
2016-08-30,9640727334.468102,17779131799.878826,111887657807.99422,268364486251.30075
2016-08-31,9605781793.07688,17768703002.58299,110927632873.60298,268009009097.0999
2016-09-01,9605781793.07688,17727711182.623985,110927632873.60298,266588028547.8264
2016-09-02,9637792931.677937,17722385791.488586,111792914041.59428,266411197281.30905
2016-09-03,9666435082.320406,17779131799.878826,112853914041.60063,268364486251.30075
2016-09-04,9673731011.721159,17768703002.58299,113145632873.59398,268009009097.0999
2016-09-05,9640727334.468102,17737703648.179756,111887657807.99422,266942302693.2684
2016-09-06,9627086928.66978,17702119614.266846,111504889107.19403,265701854188.68433
2016-09-07,9623385640.071894,17692298589.930187,111407914041.59428,265350963699.01324
2016-09-08,9613109746.937082,17682239252.262474,111119889107.19403,264996926852.67996
2016-09-09,9619988011.456072,17692298589.930187,111312632873.60298,265350963699.01324
2016-09-10,9590903025.124298,17667356932.226685,110543632873.60298,264467261693.91663
2016-09-11,9587318900.65155,17642497461.593086,110446170275.20062,263582335723.76904
2016-09-12,9661648815.742247,17717506100.911446,112659914041.59428,266232805423.7373
2016-09-13,9649304366.409145,17667356932.226685,112178632873.59398,264467261693.91663
2016-09-14,9601950305.882185,17632162061.499886,110830170275.20062,263229580670.26096
2016-09-15,9605781793.07688,17636798826.000877,110927632873.60298,263406736998.5065
2016-09-16,9605781793.07688,17627365678.90653,110927632873.60298,263054010379.18692
2016-09-17,9576690416.430813,17608288999.96663,110159889107.20294,262348729146.64166
2016-09-18,9576690416.430813,17608288999.96663,110159889107.20294,262348729146.64166
2016-09-19,9583836570.945381,17613154651.486664,110351632873.59398,262524242701.12024
2016-09-20,9580262673.32506,17613154651.486664,110254170275.19434,262524242701.12024
2016-09-21,9563296981.98722,17622387274.14225,109776889107.19403,262876883431.93253
2016-09-22,9634519504.692623,17702119614.266846,111697889107.20294,265701854188.68433
2016-09-23,9651923358.507544,17652466156.36073,112273914041.59428,263935735379.66577
2016-09-24,9673731011.721159,17671968003.508858,113145632873.59398,264642945224.075
2016-09-25,9661648815.742247,17636798826.000877,112659914041.59428,263406736998.5065
2016-09-26,9661648815.742247,17632162061.499886,112659914041.59428,263229580670.26096
2016-09-27,9656757532.735113,17632162061.499886,112466914041.60063,263229580670.26096
2016-09-28,9651923358.507544,17622387274.14225,112273914041.59428,262876883431.93253
2016-09-29,9630824451.458847,17636798826.000877,111600657808.00064,263406736998.5065
2016-09-30,9640727334.468102,17632162061.499886,111887657807.99422,263229580670.26096
2016-10-01,9623385640.071894,17642497461.593086,111407914041.59428,263582335723.76904
2016-10-02,9623385640.071894,17594263477.75474,111407914041.59428,261819131021.6135
2016-10-03,9695529695.999733,17692298589.930187,114016657808.00064,265350963699.01324
2016-10-04,9654414149.330341,17608288999.96663,112371632873.59398,262348729146.64166
2016-10-05,9643731201.599207,17608288999.96663,111984889107.19403,262348729146.64166
2016-10-06,9630824451.458847,17589920895.29637,111600657808.00064,261643674467.74835
2016-10-07,9623385640.071894,17589920895.29637,111407914041.59428,261643674467.74835
2016-10-08,9640727334.468102,17589920895.29637,111887657807.99422,261643674467.74835
2016-10-09,9630824451.458847,17585521796.55384,111600657808.00064,261466661068.6623
2016-10-10,9630824451.458847,17585521796.55384,111600657808.00064,261466661068.6623
2016-10-11,9640727334.468102,17594263477.75474,111887657807.99422,261819131021.6135
2016-10-12,9643731201.599207,17594263477.75474,111984889107.19403,261819131021.6135
2016-10-13,9627086928.66978,17580929298.702053,111504889107.19403,261291646394.66577
2016-10-14,9601950305.882185,17576152087.952446,110830170275.20062,261115248048.04095
2016-10-15,9609453465.66384,17567415406.51887,111022914041.59428,260768241251.21872
2016-10-16,9623385640.071894,17603806187.589066,111407914041.59428,262171658897.67474
2016-10-17,9671203043.05325,17608288999.96663,113047657807.99422,262348729146.64166
2016-10-18,9646503629.349998,17594263477.75474,112080657808.00064,261819131021.6135
2016-10-19,9634519504.692623,17594263477.75474,111697889107.20294,261819131021.6135
2016-10-20,9619988011.456072,17571936736.971615,111312632873.60298,260943628044.46423
2016-10-21,9637792931.677937,17580929298.702053,111792914041.59428,261291646394.66577
2016-10-22,9630824451.458847,17585521796.55384,111600657808.00064,261466661068.6623
2016-10-23,9634519504.692623,17589920895.29637,111697889107.20294,261643674467.74835
2016-10-24,9563296981.98722,17558728470.119602,109776889107.19403,260416353196.6459
2016-10-25,9619988011.456072,17580929298.702053,111312632873.60298,261291646394.66577
2016-10-26,9630824451.458847,17585521796.55384,111600657808.00064,261466661068.6623
2016-10-27,9640727334.468102,17585521796.55384,111887657807.99422,261466661068.6623
2016-10-28,9640727334.468102,17585521796.55384,111887657807.99422,261466661068.6623
2016-10-29,9640727334.468102,17585521796.55384,111887657807.99422,261466661068.6623
2016-10-30,9605781793.07688,17585521796.55384,110927632873.60298,261466661068.6623
2016-10-31,9666435082.320406,17632162061.499886,112853914041.60063,263229580670.26096
2016-11-01,9666435082.320406,17632162061.499886,112853914041.60063,263229580670.26096
2016-11-02,9640727334.468102,17585521796.55384,111887657807.99422,261466661068.6623
2016-11-03,9640727334.468102,17585521796.55384,111887657807.99422,261466661068.6623
2016-11-04,9640727334.468102,17585521796.55384,111887657807.99422,261466661068.6623
2016-11-05,9640727334.468102,17585521796.55384,111887657807.99422,261466661068.6623
2016-11-06,9640727334.468102,17632162061.499886,111887657807.99422,263229580670.26096
2016-11-07,9640727334.468102,17632162061.499886,111887657807.99422,263229580670.26096
2016-11-08,9640727334.468102,17632162061.499886,111887657807.99422,263229580670.26096
